,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
52824003,2012-07-19 19:54:00.00000017,16.1,2012-07-19 19:54:00 UTC,-73.948833,40.785815,-73.98331,40.722125,1
4629034,2010-07-17 15:31:45.0000003,4.1,2010-07-17 15:31:45 UTC,-73.968018,40.762476,-73.97417,40.763055,1
2295848,2009-12-13 23:17:00.00000086,6.1,2009-12-13 23:17:00 UTC,-74.004285,40.733371999999996,-73.985762,40.732725,1
13759981,2009-09-09 17:06:42.0000006,5.7,2009-09-09 17:06:42 UTC,-73.989853,40.746893,-73.997355,40.741793,1
8947393,2012-08-19 21:18:11.0000003,7.3,2012-08-19 21:18:11 UTC,-73.983791,40.761998,-73.97930500000001,40.746522999999996,1
31706431,2012-02-09 09:13:31.0000004,13.3,2012-02-09 09:13:31 UTC,-73.989802,40.763798,-73.969134,40.762984,1
40695042,2009-11-16 00:27:43.0000001,9.3,2009-11-16 00:27:43 UTC,-73.95414699999999,40.778940000000006,-73.963916,40.807753999999996,1
32236447,2009-11-08 18:56:00.00000094,7.3,2009-11-08 18:56:00 UTC,-73.985602,40.773107,-73.983365,40.760847,5
25453367,2015-05-05 18:56:35.0000006,10.0,2015-05-05 18:56:35 UTC,-73.95763397216798,40.77956008911133,-73.97213745117188,40.75986862182617,1
103651,2009-05-19 08:09:00.00000080,20.5,2009-05-19 08:09:00 UTC,-73.97797800000001,40.786712,-74.005082,40.70649,1
15121983,2014-11-18 04:54:04.0000002,8.5,2014-11-18 04:54:04 UTC,-73.93673299999999,40.754821,-73.957672,40.762095,1
30846860,2015-04-06 22:53:54.0000005,5.5,2015-04-06 22:53:54 UTC,-73.98565673828125,40.735294342041016,-73.99141693115234,40.74452209472656,1
29912178,2012-01-25 22:28:48.0000002,7.3,2012-01-25 22:28:48 UTC,-73.983568,40.750288,-73.983434,40.767069,2
31174107,2010-03-16 19:53:43.0000007,4.9,2010-03-16 19:53:43 UTC,-73.962009,40.756823,-73.968023,40.765493,1
26880668,2012-12-01 02:52:00.00000055,9.0,2012-12-01 02:52:00 UTC,-73.94504,40.71151,-73.93902,40.687762,1
9755073,2010-09-07 21:50:40.0000005,3.7,2010-09-07 21:50:40 UTC,-73.980297,40.738929999999996,-73.98080300000001,40.729896999999994,2
40338669,2010-04-20 19:23:05.0000001,9.3,2010-04-20 19:23:05 UTC,-73.963275,40.80881,-73.94282700000001,40.843094,1
23925111,2011-04-08 21:43:00.000000263,15.3,2011-04-08 21:43:00 UTC,-73.998675,40.681403,-73.988097,40.734642,3
53736717,2014-04-04 14:51:00.000000224,9.5,2014-04-04 14:51:00 UTC,-73.986072,40.768316999999996,-73.97905,40.752927,1
16571508,2010-04-04 01:40:27.0000002,6.5,2010-04-04 01:40:27 UTC,-73.968013,40.755517,-73.990624,40.724633000000004,2
20434431,2009-04-08 14:31:00.000000220,5.7,2009-04-08 14:31:00 UTC,-73.96305799999999,40.775033,-73.970247,40.763954999999996,1
28423829,2012-04-26 16:03:00.00000070,9.3,2012-04-26 16:03:00 UTC,-73.97930699999999,40.76056,-73.970792,40.793192,1
295296,2013-03-19 19:52:00.00000097,38.83,2013-03-19 19:52:00 UTC,-73.974643,40.742075,-74.03755,40.63548,1
48539831,2009-10-25 08:55:25.0000002,8.1,2009-10-25 08:55:25 UTC,-73.943637,40.793089,-73.96287199999999,40.809377000000005,1
26160490,2011-08-15 21:27:47.0000003,5.7,2011-08-15 21:27:47 UTC,-73.997739,40.716826,-74.010345,40.711364,1
52879090,2011-09-09 08:21:35.0000001,10.5,2011-09-09 08:21:35 UTC,-74.005613,40.74935,-73.97282299999999,40.753118,1
49770197,2015-04-12 23:22:46.0000001,10.5,2015-04-12 23:22:46 UTC,-73.94868469238281,40.79754638671875,-73.98228454589844,40.773887634277344,5
38497900,2014-07-08 16:45:45.0000002,12.0,2014-07-08 16:45:45 UTC,-73.981866,40.75835,-73.953571,40.788419,1
24913015,2011-11-11 08:24:00.00000089,14.9,2011-11-11 08:24:00 UTC,-73.971795,40.795532,-73.990572,40.741162,1
29371426,2012-02-15 22:55:17.0000004,12.9,2012-02-15 22:55:17 UTC,-73.98759799999999,40.759847,-74.005023,40.722918,2
53054880,2013-01-17 04:19:31.0000001,10.0,2013-01-17 04:19:31 UTC,-73.988488,40.72011,-74.002509,40.745338000000004,1
18119516,2014-05-06 13:57:00.000000164,15.5,2014-05-06 13:57:00 UTC,-73.971427,40.754635,-74.001343,40.756422,1
49091070,2012-02-16 09:25:31.0000001,6.9,2012-02-16 09:25:31 UTC,-73.99404,40.751215,-73.980695,40.759878,1
29031634,2014-11-18 15:48:04.0000004,7.5,2014-11-18 15:48:04 UTC,-73.993175,40.758443,-73.979832,40.76426,2
53501975,2014-10-14 18:14:00.00000048,8.5,2014-10-14 18:14:00 UTC,-74.008485,40.747316999999995,-73.99794,40.740967,1
31021418,2014-10-26 04:57:00.00000020,15.0,2014-10-26 04:57:00 UTC,-73.982698,40.731312,-73.958715,40.71891,1
32644056,2013-02-19 18:43:00.000000229,11.0,2013-02-19 18:43:00 UTC,-73.991212,40.733318,-73.972093,40.753485,1
34504248,2009-05-19 00:38:02.0000001,13.7,2009-05-19 00:38:02 UTC,-73.95152900000001,40.781166,-73.971485,40.792669000000004,2
48735900,2012-11-10 14:42:38.0000001,7.5,2012-11-10 14:42:38 UTC,-73.990525,40.747018,-73.976599,40.764059,1
47546687,2013-03-29 20:09:04.0000007,13.5,2013-03-29 20:09:04 UTC,-73.987209,40.729378999999994,-73.995195,40.749707,1
38777276,2011-08-10 21:34:13.0000006,7.3,2011-08-10 21:34:13 UTC,-74.005136,40.741436,-74.007586,40.72592,1
41278593,2009-05-10 20:31:00.00000042,7.3,2009-05-10 20:31:00 UTC,-73.972578,40.795997,-73.96177,40.779682,5
20777839,2012-01-14 19:07:08.0000001,15.7,2012-01-14 19:07:08 UTC,-73.967842,40.755615999999996,-74.011595,40.704768,1
35522552,2014-11-23 10:12:00.00000026,8.0,2014-11-23 10:12:00 UTC,-73.963705,40.774172,-73.975535,40.760567,1
27371199,2013-07-17 21:02:00.00000017,19.5,2013-07-17 21:02:00 UTC,-73.98584699999999,40.740829999999995,-73.988635,40.68531,3
26400427,2012-06-28 20:36:24.0000004,9.3,2012-06-28 20:36:24 UTC,-73.969254,40.755365999999995,-73.994045,40.738718,1
15456273,2009-03-13 14:28:57.0000001,8.1,2009-03-13 14:28:57 UTC,-73.980599,40.779798,-73.957991,40.782123999999996,1
39630220,2013-03-03 00:52:00.000000267,10.0,2013-03-03 00:52:00 UTC,-73.98471500000001,40.779737,-73.9847,40.75524,4
45578863,2012-10-19 15:48:00.000000196,4.0,2012-10-19 15:48:00 UTC,-74.001825,40.740657,-74.005553,40.745025,5
43238112,2014-03-01 10:31:00.000000160,10.5,2014-03-01 10:31:00 UTC,-73.95365699999999,40.770992,-73.980523,40.749241999999995,1
20059308,2012-11-04 14:02:00.000000117,7.5,2012-11-04 14:02:00 UTC,-73.99882,40.719432,-73.985218,40.727657,1
33390959,2011-10-03 06:58:41.0000003,3.7,2011-10-03 06:58:41 UTC,-73.980235,40.748193,-73.972961,40.756976,1
7474693,2011-04-16 12:28:00.00000076,12.9,2011-04-16 12:28:00 UTC,-73.990433,40.731037,-73.962342,40.776295000000005,1
41157584,2013-02-18 01:16:00.00000071,5.0,2013-02-18 01:16:00 UTC,-73.878332,40.736777000000004,-73.892105,40.733816999999995,6
51631694,2012-05-24 12:48:59.0000001,6.5,2012-05-24 12:48:59 UTC,-73.978094,40.789406,-73.989387,40.774407000000004,2
5035092,2009-03-05 09:09:52.0000003,9.3,2009-03-05 09:09:52 UTC,-73.989921,40.719341,-74.010759,40.701941,1
25356322,2011-02-09 15:16:00.00000077,6.5,2011-02-09 15:16:00 UTC,0.0,0.0,0.0,0.0,1
34888404,2013-02-10 12:54:47.0000003,9.5,2013-02-10 12:54:47 UTC,-73.992602,40.759719,-73.989958,40.738821,1
215186,2014-05-30 08:43:00.000000165,10.0,2014-05-30 08:43:00 UTC,-73.97957199999999,40.784162,-73.96416500000001,40.807487,1
46294616,2013-11-08 00:48:39.0000003,6.0,2013-11-08 00:48:39 UTC,-73.989112,40.759633,-73.977486,40.760718,1
2305840,2009-10-16 14:44:49.0000003,8.1,2009-10-16 14:44:49 UTC,-73.97670699999999,40.739284000000005,-73.97879,40.750552,1
8916673,2012-08-05 21:07:00.000000149,4.1,2012-08-05 21:07:00 UTC,-73.979765,40.722912,-73.989797,40.72565,5
4738442,2011-06-29 09:47:28.0000002,4.1,2011-06-29 09:47:28 UTC,-74.005666,40.726343,-74.007612,40.716206,1
27734446,2009-10-14 19:20:00.000000270,6.9,2009-10-14 19:20:00 UTC,-73.972033,40.78213,-73.950862,40.771671999999995,1
5486482,2014-07-08 02:56:48.0000001,16.0,2014-07-08 02:56:48 UTC,-73.997929,40.716848,-73.958313,40.655808,1
17173745,2010-09-20 08:14:00.00000039,4.5,2010-09-20 08:14:00 UTC,-73.990535,40.750883,-73.95593199999999,40.77446,1
51235959,2011-11-04 16:49:12.0000001,5.7,2011-11-04 16:49:12 UTC,-73.99246600000001,40.748855,-73.991137,40.735145,1
33026856,2011-01-20 21:41:59.0000007,10.1,2011-01-20 21:41:59 UTC,-73.991644,40.729485,-73.972027,40.753808,1
15606579,2012-02-24 21:04:06.0000004,10.1,2012-02-24 21:04:06 UTC,-73.983574,40.760459000000004,-74.00618100000001,40.718655,1
18320636,2014-02-02 18:06:00.000000205,5.0,2014-02-02 18:06:00 UTC,-73.99779000000001,40.75662,-73.98592,40.76065,1
26878767,2014-02-10 07:55:00.00000020,5.0,2014-02-10 07:55:00 UTC,-73.987762,40.765102,-73.991137,40.75608,1
26753410,2014-11-28 01:21:33.0000001,19.5,2014-11-28 01:21:33 UTC,-73.99579399999999,40.682352,-73.908126,40.692896999999995,1
36176902,2010-08-13 04:54:05.0000001,6.5,2010-08-13 04:54:05 UTC,-74.00563199999999,40.726561,-74.01004,40.70738,1
3103531,2011-01-13 08:44:29.0000004,21.7,2011-01-13 08:44:29 UTC,-73.872293,40.774097,-73.968746,40.692545,1
49036519,2015-06-12 08:15:43.0000008,4.5,2015-06-12 08:15:43 UTC,-73.9797592163086,40.74894714355469,-73.98541259765625,40.74147033691406,2
54687889,2009-08-17 16:20:39.0000003,8.5,2009-08-17 16:20:39 UTC,-73.93918000000001,40.805082,-73.954317,40.780001,1
21129851,2010-12-10 20:00:00.000000220,10.1,2010-12-10 20:00:00 UTC,-73.992573,40.723932,-73.952067,40.712623,5
17702686,2014-12-28 14:39:42.0000001,9.5,2014-12-28 14:39:42 UTC,-73.977161,40.749843,-73.950983,40.770565000000005,2
27727442,2010-04-26 06:46:00.00000030,8.1,2010-04-26 06:46:00 UTC,-73.955185,40.773437,-73.981287,40.753112,1
53620997,2012-06-27 23:08:59.0000004,12.9,2012-06-27 23:08:59 UTC,-73.958897,40.775003000000005,-73.911535,40.757321999999995,1
44537606,2012-06-27 09:49:49.0000004,9.7,2012-06-27 09:49:49 UTC,-73.96921999999999,40.762235,-73.98697299999999,40.744987,1
24831549,2013-09-17 08:06:39.0000004,4.0,2013-09-17 08:06:39 UTC,-73.976287,40.74491,-73.981512,40.737403,1
19078707,2011-04-16 18:10:45.0000005,5.3,2011-04-16 18:10:45 UTC,-74.006612,40.721462,-74.011075,40.710609999999996,2
50960879,2010-09-09 22:25:00.000000224,8.1,2010-09-09 22:25:00 UTC,-73.953227,40.76769,-73.996403,40.76354,1
1972083,2013-01-09 21:52:56.0000002,7.0,2013-01-09 21:52:56 UTC,-73.97734799999999,40.751849,-73.968002,40.768308000000005,1
20701393,2009-05-30 12:41:04.0000003,7.3,2009-05-30 12:41:04 UTC,-73.990841,40.686261,-73.997169,40.695574,1
47681481,2012-11-21 17:38:00.000000114,17.5,2012-11-21 17:38:00 UTC,-73.976192,40.751443,-73.97361,40.779334999999996,1
17663734,2013-07-17 19:07:00.00000082,11.0,2013-07-17 19:07:00 UTC,-73.972852,40.758992,-73.984512,40.743907,3
54971354,2010-04-16 20:51:00.000000264,4.9,2010-04-16 20:51:00 UTC,-73.990833,40.724303000000006,-73.97891800000001,40.723953,1
45490952,2015-05-24 14:07:49.0000002,8.5,2015-05-24 14:07:49 UTC,-73.95650482177734,40.77825927734375,-73.96660614013672,40.75579833984375,1
7830377,2010-08-09 16:24:00.00000036,8.1,2010-08-09 16:24:00 UTC,-74.00308000000001,40.713809999999995,-73.99183000000001,40.744,1
22247715,2012-04-18 08:02:26.0000004,4.1,2012-04-18 08:02:26 UTC,-73.99087,40.765855,-73.98366999999999,40.762893,1
32932191,2012-08-28 01:33:09.0000001,8.9,2012-08-28 01:33:09 UTC,-73.976855,40.766024,-74.008127,40.738968,1
53257015,2009-02-11 09:07:00.00000058,5.3,2009-02-11 09:07:00 UTC,-73.98569300000001,40.772887,-73.973865,40.788957,6
37767224,2012-01-07 14:45:56.0000005,8.9,2012-01-07 14:45:56 UTC,-73.9831,40.7357,-73.9752,40.7616,1
35546032,2010-05-06 17:55:54.0000003,9.3,2010-05-06 17:55:54 UTC,-73.972716,40.764855,-73.94901899999999,40.777502,1
34341565,2010-07-19 00:15:00.00000074,4.5,2010-07-19 00:15:00 UTC,-73.988603,40.749027000000005,-73.988788,40.757908,1
7527525,2013-12-05 23:44:20.0000002,7.0,2013-12-05 23:44:20 UTC,-73.969216,40.74964,-73.954824,40.771802,1
18136000,2009-07-08 19:54:14.0000001,8.9,2009-07-08 19:54:14 UTC,-73.95038100000001,40.771499,-73.976403,40.748247,1
47375946,2010-02-22 09:12:00.000000167,6.1,2010-02-22 09:12:00 UTC,-73.987627,40.747527000000005,-73.999625,40.7557,1
44648119,2010-12-16 22:14:05.0000002,8.5,2010-12-16 22:14:05 UTC,-73.982499,40.772393,-73.959424,40.77519,1
28652714,2011-07-31 20:25:00.00000053,4.9,2011-07-31 20:25:00 UTC,0.0,0.0,0.0,0.0,5
50383010,2009-07-21 22:03:44.0000001,4.1,2009-07-21 22:03:44 UTC,-73.989693,40.740019000000004,-73.988815,40.738799,1
52345166,2013-07-07 10:17:00.00000088,6.0,2013-07-07 10:17:00 UTC,-73.90490799999999,40.7455,-73.910413,40.747112,5
1849843,2011-10-05 20:23:00.000000135,9.3,2011-10-05 20:23:00 UTC,-73.982668,40.759157,-73.987228,40.736193,3
38580282,2010-06-14 19:39:00.00000054,8.1,2010-06-14 19:39:00 UTC,-73.97863000000001,40.761693,-73.965117,40.759425,1
38179630,2009-07-07 20:40:32.0000003,17.7,2009-07-07 20:40:32 UTC,-73.95709000000001,40.774071,-74.00319300000001,40.724041,1
21336831,2012-09-21 23:19:52.0000006,12.0,2012-09-21 23:19:52 UTC,-74.007348,40.707146,-73.980144,40.724636,1
36801012,2011-09-02 14:16:00.00000042,16.5,2011-09-02 14:16:00 UTC,-73.950988,40.825903000000004,-73.999495,40.754661999999996,5
53947430,2009-03-21 13:57:00.000000194,3.3,2009-03-21 13:57:00 UTC,-73.958688,40.783817,-73.95454699999999,40.779007,1
6820589,2011-12-13 19:58:00.00000068,9.7,2011-12-13 19:58:00 UTC,0.0,0.0,0.0,0.0,4
52391792,2011-03-11 19:39:00.000000220,10.5,2011-03-11 19:39:00 UTC,-73.995837,40.738873,-73.981053,40.771705,2
1231463,2011-01-24 12:38:58.0000001,11.7,2011-01-24 12:38:58 UTC,-73.993185,40.752441,-73.954945,40.765167,1
21645547,2012-08-30 12:52:00.000000171,5.3,2012-08-30 12:52:00 UTC,-73.991013,40.73827,-73.98605699999999,40.743183,1
5524069,2013-04-27 08:47:49.0000003,4.5,2013-04-27 08:47:49 UTC,-73.962327,40.759268,-73.95510999999999,40.769166,1
52101030,2010-11-19 12:10:00.000000219,13.3,2010-11-19 12:10:00 UTC,-73.963398,40.754837,-73.941002,40.763067,1
40419259,2009-12-07 22:27:09.0000003,6.9,2009-12-07 22:27:09 UTC,-73.972255,40.765153000000005,-73.990886,40.750732,1
23670845,2011-02-12 23:49:00.0000002,12.5,2011-02-12 23:49:00 UTC,-73.99605799999999,40.753285,-73.989685,40.725865,1
5886048,2009-01-30 09:50:00.000000187,10.9,2009-01-30 09:50:00 UTC,-73.975933,40.79124,-73.95276,40.783183,5
34601043,2012-07-22 17:31:00.000000165,6.5,2012-07-22 17:31:00 UTC,-73.986563,40.759285,-73.98893199999999,40.742438,6
22627451,2015-02-16 09:46:24.0000003,6.5,2015-02-16 09:46:24 UTC,-73.98922729492188,40.75695419311523,-74.00164031982422,40.756511688232415,4
4452523,2014-09-04 06:03:39.0000001,5.0,2014-09-04 06:03:39 UTC,-73.98006099999999,40.754882,-73.978635,40.763483,1
523502,2010-12-01 10:55:13.0000007,12.5,2010-12-01 10:55:13 UTC,-73.989426,40.773012,-74.013683,40.714856,1
1893277,2009-01-10 10:19:00.00000069,4.9,2009-01-10 10:19:00 UTC,-73.99695200000001,40.72367,-73.984442,40.730422999999995,1
3221313,2014-05-30 09:37:00.000000161,11.0,2014-05-30 09:37:00 UTC,-73.95325799999999,40.782767,-73.96642800000001,40.758342,2
20626767,2012-06-09 11:34:00.000000103,8.9,2012-06-09 11:34:00 UTC,-73.97834300000001,40.766492,-73.989205,40.741062,3
7451182,2009-01-09 19:30:02.0000004,11.1,2009-01-09 19:30:02 UTC,-73.994499,40.750399,-74.003244,40.724070000000005,1
28736488,2013-04-20 17:54:21.0000001,8.5,2013-04-20 17:54:21 UTC,-73.972593,40.762394,-73.95264499999999,40.778273,1
42933223,2012-07-01 19:52:02.0000001,5.3,2012-07-01 19:52:02 UTC,-73.97535400000001,40.751073,-73.96238199999999,40.762164,1
45666122,2014-05-23 18:44:58.0000001,6.0,2014-05-23 18:44:58 UTC,0.0,0.0,0.0,0.0,1
31199556,2013-01-06 17:13:29.0000003,8.0,2013-01-06 17:13:29 UTC,-73.997632,40.724090000000004,-74.01564300000001,40.715687,1
39722800,2013-01-28 10:24:08.0000001,12.5,2013-01-28 10:24:08 UTC,-73.981169,40.766015,-73.955283,40.782596999999996,1
44545921,2011-05-27 16:35:00.000000112,6.9,2011-05-27 16:35:00 UTC,-73.963255,40.774433,-73.944898,40.778913,5
16073744,2013-05-03 15:47:00.00000035,31.0,2013-05-03 15:47:00 UTC,-73.959685,40.773807,-73.966625,40.692015000000005,1
19270000,2015-04-30 09:29:47.0000006,10.0,2015-04-30 09:29:47 UTC,-73.9811782836914,40.7476921081543,-74.0001220703125,40.74134063720703,1
55163533,2011-03-24 21:26:54.0000005,5.3,2011-03-24 21:26:54 UTC,-74.00469,40.707329,-73.995823,40.716606,1
5607577,2014-09-14 22:33:37.0000001,8.5,2014-09-14 22:33:37 UTC,-73.97643599999999,40.78086,-73.96771,40.762997999999996,2
11424604,2014-03-21 06:57:00.00000037,25.5,2014-03-21 06:57:00 UTC,-73.954875,40.820572,-73.987195,40.729372,2
34171730,2014-10-15 18:08:00.000000102,13.5,2014-10-15 18:08:00 UTC,-73.955912,40.764027,-73.98133299999999,40.767875,4
49784139,2013-07-07 17:08:00.00000090,11.5,2013-07-07 17:08:00 UTC,-73.987922,40.743437,-73.992025,40.756877,6
8323872,2014-03-22 19:14:52.0000007,6.5,2014-03-22 19:14:52 UTC,-73.99197,40.744176,-73.989559,40.756433,1
42104473,2011-06-27 22:52:33.0000003,5.3,2011-06-27 22:52:33 UTC,-73.958925,40.768377,-73.954594,40.781803000000004,1
19415699,2015-01-01 12:38:44.0000004,15.7,2015-01-01 12:38:44 UTC,-73.96780395507811,40.78754425048828,-73.9760208129883,40.745689392089844,1
47497944,2009-12-06 02:22:40.0000003,6.1,2009-12-06 02:22:40 UTC,-74.002505,40.734293,-74.009244,40.71541,1
50961223,2012-02-19 00:45:00.000000271,6.1,2012-02-19 00:45:00 UTC,-73.995963,40.723565,-73.999887,40.734547,1
26524627,2010-11-24 08:34:00.0000006,10.5,2010-11-24 08:34:00 UTC,-73.98134,40.779133,-73.987238,40.753027,5
27430648,2013-04-30 14:33:00.00000097,6.0,2013-04-30 14:33:00 UTC,-73.958454,40.778341999999995,-73.94971899999999,40.777958,1
43768646,2009-10-06 16:46:22.0000002,31.47,2009-10-06 16:46:22 UTC,-73.870108,40.773322,-73.983654,40.763933,1
46774984,2011-12-17 13:45:41.0000003,7.7,2011-12-17 13:45:41 UTC,-74.00076,40.727326,-73.980397,40.742424,2
38168960,2012-11-03 01:54:00.00000015,8.5,2012-11-03 01:54:00 UTC,0.0,0.0,0.0,0.0,1
35979328,2015-05-30 19:22:59.0000007,7.5,2015-05-30 19:22:59 UTC,-73.98860931396483,40.76408004760742,-73.96826934814453,40.75690841674805,1
11027111,2010-05-18 08:05:04.0000004,3.7,2010-05-18 08:05:04 UTC,-73.970642,40.758989,-73.963157,40.766774,1
52877002,2014-11-07 14:30:35.0000003,9.0,2014-11-07 14:30:35 UTC,-73.973167,40.764359000000006,-73.989728,40.741503,1
7755911,2010-10-21 14:09:00.00000083,5.3,2010-10-21 14:09:00 UTC,-73.95825,40.776467,-73.95713,40.785973,1
23433425,2010-06-11 07:05:00.000000115,4.9,2010-06-11 07:05:00 UTC,-73.977823,40.752087,-73.978193,40.741787,1
7809610,2010-11-15 00:01:27.0000003,5.3,2010-11-15 00:01:27 UTC,-74.00596999999999,40.736263,-73.990764,40.746203,2
12615426,2012-07-12 21:26:00.000000102,5.7,2012-07-12 21:26:00 UTC,-74.002752,40.728612,-73.995262,40.72184,2
45882522,2015-04-05 14:59:51.0000002,11.5,2015-04-05 14:59:51 UTC,-73.979736328125,40.77594757080078,-73.95868682861328,40.80998229980469,1
43743819,2011-12-20 01:47:00.00000030,10.1,2011-12-20 01:47:00 UTC,-74.009517,40.706377,-73.987488,40.72461,1
47846473,2014-01-16 04:48:00.0000007,5.5,2014-01-16 04:48:00 UTC,-73.994345,40.75145,-73.997212,40.761382,1
43939202,2010-11-03 07:14:32.0000001,11.3,2010-11-03 07:14:32 UTC,-74.013908,40.706559999999996,-73.984137,40.755057,1
43408225,2010-10-14 15:35:00.000000166,3.7,2010-10-14 15:35:00 UTC,-73.956678,40.774008,-73.959575,40.770252,1
6897305,2012-12-14 00:38:04.0000003,4.5,2012-12-14 00:38:04 UTC,-73.980515,40.759882,-73.973526,40.764417,1
21549504,2011-07-10 13:15:32.0000005,4.5,2011-07-10 13:15:32 UTC,-73.978138,40.762984,-73.97058100000001,40.763915000000004,1
9367072,2010-11-30 13:09:00.00000039,7.7,2010-11-30 13:09:00 UTC,-74.002503,40.739778,-74.007698,40.724892,1
1497443,2011-04-30 00:25:00.000000237,6.5,2011-04-30 00:25:00 UTC,-74.008253,40.745093,-73.99701,40.76291,5
24559261,2011-12-12 10:12:31.0000004,4.1,2011-12-12 10:12:31 UTC,-73.975468,40.752414,-73.981581,40.746071,1
48381927,2014-12-04 19:10:00.000000221,5.0,2014-12-04 19:10:00 UTC,-73.958342,40.772746999999995,-73.950615,40.779146999999995,1
9045465,2014-03-29 11:14:54.0000003,10.0,2014-03-29 11:14:54 UTC,-73.966951,40.804138,-73.959975,40.779740999999994,1
51546891,2014-08-03 19:37:00.00000021,11.0,2014-08-03 19:37:00 UTC,-73.98006,40.765032,-74.00572700000001,40.745509999999996,1
16127648,2012-06-23 22:10:00.000000203,4.1,2012-06-23 22:10:00 UTC,-73.967613,40.757417,-73.976027,40.757954999999995,6
8028958,2011-12-03 00:17:46.0000002,6.9,2011-12-03 00:17:46 UTC,-73.969,40.7859,-73.9673,40.7635,2
36837265,2009-11-01 22:12:00.0000009,8.1,2009-11-01 22:12:00 UTC,-73.978893,40.759032,-73.956418,40.775457,3
45097871,2015-06-23 21:57:30.0000002,22.5,2015-06-23 21:57:30 UTC,-73.9891357421875,40.7457275390625,-73.9609603881836,40.805931091308594,1
51158789,2011-07-05 02:35:44.0000001,11.3,2011-07-05 02:35:44 UTC,-73.985996,40.718038,-73.990652,40.756316,1
41839453,2013-07-19 06:38:00.00000045,13.0,2013-07-19 06:38:00 UTC,-73.946792,40.780162,-73.981387,40.737105,5
8765095,2011-09-29 01:04:44.0000001,4.1,2011-09-29 01:04:44 UTC,-73.97223000000001,40.758482,-73.962221,40.767409,1
31579978,2014-04-13 03:39:31.0000001,8.0,2014-04-13 03:39:31 UTC,-73.958343,40.713423999999996,-73.943725,40.705821,1
32464794,2012-03-13 22:23:10.0000001,5.7,2012-03-13 22:23:10 UTC,-74.007593,40.74293,-73.99396800000001,40.73279,0
35788409,2009-01-22 19:07:00.000000289,8.1,2009-01-22 19:07:00 UTC,-73.994512,40.765747,-73.978962,40.753015000000005,2
13120628,2013-05-25 21:55:18.0000002,13.5,2013-05-25 21:55:18 UTC,-73.978374,40.748121999999995,-73.989103,40.716889,1
50528412,2010-10-25 07:12:00.00000039,3.7,2010-10-25 07:12:00 UTC,-73.976965,40.755662,-73.980745,40.759728,1
52471030,2012-05-02 17:23:00.00000054,20.5,2012-05-02 17:23:00 UTC,-73.977777,40.751737,-73.995712,40.695195,6
13834469,2012-08-21 12:58:52.0000002,8.5,2012-08-21 12:58:52 UTC,-73.971575,40.757668,-73.99434699999999,40.740228,1
4108545,2013-11-21 07:52:39.0000001,7.5,2013-11-21 07:52:39 UTC,-73.957646,40.765736,-73.95175400000001,40.778098,1
7347895,2009-09-13 03:40:00.000000111,10.9,2009-09-13 03:40:00 UTC,-73.998294,40.713403,-73.995976,40.760758,1
29665691,2012-10-11 13:52:00.00000058,7.5,2012-10-11 13:52:00 UTC,-73.988895,40.770275,-73.992253,40.759012,1
15489380,2013-06-12 15:21:40.0000002,5.5,2013-06-12 15:21:40 UTC,-73.974846,40.755922999999996,-73.969675,40.762895,1
14001048,2010-07-04 04:22:45.0000002,23.7,2010-07-04 04:22:45 UTC,-73.949334,40.7539,-73.88964399999999,40.830422999999996,1
14548018,2010-12-13 18:43:02.0000002,4.9,2010-12-13 18:43:02 UTC,-73.97338,40.764276,-73.984169,40.767336,1
27980529,2014-04-27 17:50:30.0000005,23.5,2014-04-27 17:50:30 UTC,-73.99306,40.740543,-73.945758,40.715865,1
26605481,2010-06-24 21:45:00.000000186,24.5,2010-06-24 21:45:00 UTC,-73.97058,40.748925,-73.974345,40.655333,5
11728253,2009-11-11 21:59:16.0000001,4.9,2009-11-11 21:59:16 UTC,-73.99472800000001,40.750425,-74.005522,40.750964,1
49342799,2011-04-30 05:41:00.00000018,4.1,2011-04-30 05:41:00 UTC,-73.98199,40.757422999999996,-73.98115200000001,40.747802,5
15804429,2010-08-12 02:33:35.0000001,10.1,2010-08-12 02:33:35 UTC,-73.95954300000001,40.771193,-73.982962,40.764982,1
9860122,2011-03-11 08:08:00.000000155,9.7,2011-03-11 08:08:00 UTC,0.0,0.0,0.0,0.0,2
35822755,2014-05-05 14:44:09.0000002,17.5,2014-05-05 14:44:09 UTC,-74.014812,40.709606,-73.99650600000001,40.753125,1
48238783,2010-04-11 17:32:10.0000003,9.7,2010-04-11 17:32:10 UTC,-73.985119,40.760973,-74.00027800000001,40.75828,1
50244549,2013-10-10 17:33:16.0000002,10.0,2013-10-10 17:33:16 UTC,-73.991431,40.739228000000004,-74.009744,40.737424,1
7736662,2010-06-05 14:49:52.0000004,6.1,2010-06-05 14:49:52 UTC,-73.957256,40.780406,-73.96759,40.762066,1
50626315,2010-01-09 12:57:40.0000004,4.5,2010-01-09 12:57:40 UTC,-73.96418,40.773582,-73.956159,40.784927,1
52873257,2015-01-09 19:28:59.0000006,13.5,2015-01-09 19:28:59 UTC,-73.97866821289062,40.78528594970703,-73.94200897216798,40.81218338012695,1
50034814,2015-04-02 23:08:37.0000007,7.5,2015-04-02 23:08:37 UTC,-73.96871185302734,40.75051879882813,-73.95524597167969,40.76912307739258,1
